0,32.578
1.8788,49.255
4.2908,65.835
7.0738,82.33
11.775,98.24
22.185,110.71
35.139,120.1
49.821,126.41
65.372,128
80.315,124.34
94.495,118.59
106.83,109.15
115.84,96.239
121.39,81.273
124.59,65.477
126.71,49.451
128,33.494
12.63,12.204
19.382,6.364
27.07,2.0402
35.643,0.86172
43.827,3.5861
75.627,3.1362
84.843,2.1316e-14
94.485,0.27699
103.19,4.5578
110.78,10.782
58.998,23.577
58.526,31.104
57.81,38.524
57.464,45.955
47.34,60.692
52.553,63.501
58.294,64.374
64.602,63.924
70.156,60.87
25.245,24.911
31.134,20.775
38.235,21.101
43.835,25.518
37.65,27.28
31.188,27.256
78.679,25.386
83.946,19.845
91.491,19.393
97.456,24.052
91.427,27.03
84.876,27.704
38.328,83.63
44.974,78.734
52.633,76.079
60.544,77.251
68.88,75.494
76.923,78.649
84.017,83.724
76.358,86.947
68.577,89.746
60.506,90.789
52.729,89.597
45.418,86.873
43.699,83.679
52.162,82.452
60.579,82.839
69.966,82.07
79.181,83.285
69.857,82.323
60.685,83.387
52.155,82.776
