0.21688,28.719
0,45.392
2.9467,61.732
7.7,77.481
14.83,92.142
23.641,105.57
34.352,117.26
46.963,126.16
61.618,128
76.971,125.4
89.589,114.98
100.41,102.37
109.82,88.315
116.5,72.62
120.88,55.82
126.08,39.312
128,22.189
10.512,11.094
17.368,4.6673
26.39,3.0825
35.512,4.0293
44.324,6.7635
74.901,3.4533
85.824,1.2934
96.794,1.4211e-14
107.55,1.6076
114.6,10.243
61.569,22.248
61.511,32.703
61.377,43.055
61.353,53.415
47.287,67.601
54.313,69.299
61.371,69.87
67.968,68.712
74.37,66.66
20.668,23.877
28.474,17.321
38.234,18.783
44.47,27.082
36.026,30.529
27.206,30.158
79.831,24.403
86.005,16.138
95.846,15.195
103.45,21.773
96.22,26.761
87.736,27.767
40.029,90.67
46.269,85.164
53.354,80.878
61.235,81.828
68.472,80.159
75.342,83.668
81.581,87.946
75.515,93.363
69.569,99.355
61.948,101.35
53.81,99.924
46.85,94.996
44.88,90.254
52.935,87.699
61.381,88.016
68.997,86.874
76.298,88.45
68.926,88.804
61.458,90.847
52.893,90.058
