1.4211e-14,19.753
0.71609,37.254
4.1768,54.375
9.5643,70.912
15.927,87.273
25.158,101.86
36.757,114.85
50.887,124.52
67.543,128
84.315,126.25
98.382,116.85
109.53,103.83
116.79,88.327
120.85,71.618
125.04,54.884
128,37.992
127.18,20.915
16.44,2.392
24.201,-1.4211e-14
32.429,0.097313
40.4,1.9858
48.295,4.0865
77.808,6.0299
86.008,2.5201
94.598,0.62414
103.44,0.92912
112.07,2.1801
63.451,22.921
63.666,33.326
63.608,43.717
63.802,54.081
52.887,61.465
58.758,62.802
64.744,63.011
69.532,62.501
74.063,61.058
24.397,20.506
31.689,16.483
39.934,16.904
46.686,21.672
39.171,23.229
31.59,22.879
80.47,21.718
87.346,16.487
95.9,16.498
102.55,21.867
95.261,23.927
87.703,23.722
43.806,85.562
49.663,79.179
56.649,74.127
64.812,75.355
72.651,72.446
80.273,76.113
85.72,82.68
80.208,89.669
74.073,96.058
65.782,98.211
57.187,96.755
50.082,91.574
52.264,84.416
58.264,80.865
65.215,80.495
71.816,79.562
77.848,82.068
73.031,88.058
65.673,90.121
58.141,88.957
