0,26.626
1.0212,43.611
4.2446,60.393
8.2287,76.863
12.8,93.175
22.08,107.43
34.333,119.06
49.947,125.52
66.565,128
83.109,124.9
98.272,117.8
111.1,106.9
120.11,92.863
124.04,76.338
126.48,59.765
128,43.014
127.85,26.177
8.8689,16.821
15.306,4.976
28.432,0.66794
42.015,3.2608
54.006,10.267
76.954,7.1675
87.473,1.863
98.983,0
109.97,3.5535
117.59,11.932
63.438,23.042
63.704,34.721
63.764,46.382
63.705,57.951
46.779,64.409
54.551,69.752
63.724,70.907
72.879,69.587
80.29,64.054
22.866,26.994
30.471,20.66
40.43,20.788
47.499,27.502
39.203,30.136
30.552,30.512
79.071,26.766
86.343,20.834
95.745,20.92
103.74,25.872
95.997,29.628
87.272,29.51
40.924,89.712
47.837,83.89
55.285,79.062
63.621,81.007
72.355,79.425
80.46,83.909
88.804,88.108
81.09,93.648
72.932,97.905
63.891,98.061
55.222,98.574
46.864,95.831
45.306,89.828
54.132,85.72
63.743,85.605
73.596,84.72
83.044,87.772
72.907,87.384
63.299,87.97
54.565,88.396
