7.1054e-15,32.352
2.0004,47.867
6.0397,63.079
9.7872,78.345
15.465,92.979
25.75,105.37
37.694,116.39
51.959,124.68
68.191,128
83.281,122.73
95.953,113.63
107.81,103.58
117.66,91.813
122.91,77.733
125.37,62.945
127.67,48.256
128,33.472
10.535,12.169
16.872,4.2603
26.808,1.0133
37.308,2.3601
47.805,4.1542
83.638,3.0052
92.435,0.52739
101.57,0
110.75,0.49761
116.64,6.3175
69.53,24.356
70.356,33.211
70.357,41.988
70.789,50.802
57.168,59.435
63.157,59.877
69.041,59.804
73.786,60.18
78.517,60.063
25.332,26.067
32.734,19.475
43.282,19.687
51.396,25.65
43.038,29.173
33.811,29.313
81.45,25.462
89.017,19.193
99.232,18.879
106.53,25.237
98.436,28.115
89.774,27.713
45.52,84.361
51.543,77.767
59.324,73.017
68.303,74.111
76.353,72.936
82.948,77.701
86.203,84.531
82.884,92.501
76.323,98.784
67.347,101.19
57.712,98.692
50.56,92.099
49.751,83.617
57.594,78.677
67.177,79.273
75.925,78.919
82.64,83.588
76.069,88.09
67.41,89.478
57.258,88.26
