1.8035,20.412
7.1054e-15,38.146
1.5664,55.982
4.2995,73.57
8.9687,90.721
16.731,106.7
29.748,118.16
45.498,125.21
62.455,128
80.221,124.72
96.666,117.56
110.5,105.98
119.96,90.406
124.25,72.461
126.42,54.076
128,35.619
127.84,17.209
6.7834,13.361
14.092,5.0054
24.707,2.0539
35.746,2.7772
46.603,4.6539
74.496,2.236
85.6,1.0304
96.736,0
107.51,2.7108
116.58,9.25
63.207,17.142
62.999,28.409
62.686,39.573
62.341,50.65
48.959,64.934
55.56,66.493
62.233,66.9
69.518,66.307
76.318,63.715
20.461,24.46
29.254,17.785
40.213,18.733
48.159,26.47
38.72,27.203
29.342,27.322
75.832,26.959
83.539,18.88
94.593,17.716
103.71,23.85
94.866,27.367
85.298,27.285
38.631,87.105
45.854,81.458
53.617,76.668
62.397,77.183
71.392,76.971
79.516,81.318
87.486,85.621
79.093,89.838
71.145,95.009
62.11,96.429
53.49,95.743
45.607,92.273
44.5,86.034
50.383,85.866
62.183,85.807
74.913,85.046
81.194,85.017
74.767,85.197
62.24,85.946
50.333,86.01
