0.73984,38.851
1.4211e-14,54.366
0.17567,69.71
2.175,84.972
9.8288,98.548
21.783,109.28
35.231,118.2
49.574,125.97
65.806,128
82.538,125.78
97.068,117.7
109.76,107.42
121.06,95.733
126.3,80.796
127.72,65.238
128,49.454
127.09,33.908
7.5077,10.656
16.148,4.335
26.894,2.2174
37.966,1.9107
48.927,3.3658
74.717,2.6615
87.404,0.61635
100.05,2.1316e-14
112.49,2.6358
121.39,10.655
63.464,19.101
63.387,30.87
63.286,42.503
63.25,54.113
47.779,65.066
55.789,64.552
63.68,64.545
71.721,64.709
79.614,65.364
20.54,28.889
29.302,24.248
39.511,24.845
48.986,28.467
39.309,29.861
29.718,31.332
79.626,29.323
88.316,24.142
98.525,22.895
107.25,27.496
98.37,30.202
88.98,29.486
36.104,84.9
43.794,79.691
52.557,76.507
61.788,77.56
73.252,76.459
84.087,80.258
93.573,86.42
83.854,91.284
73.001,93.392
62.027,93.474
52.386,93.172
43.319,90.575
42.636,83.724
49.18,83.548
62.108,84.441
78.005,83.438
85.771,83.456
77.628,83.641
61.683,84.654
48.834,83.768
