7.1054e-15,24.276
1.3937,41.881
2.9133,59.314
6.8816,76.48
12.647,92.936
21.411,107.87
35.002,118.26
50.341,125.76
66.927,128
83.333,125.67
97.626,117.67
108.09,104.54
117.74,90.59
123.2,74.593
125.35,57.639
127.52,40.693
128,23.781
12.987,7.3821
20.569,2.4107
29.392,0.34591
38.438,2.1316e-14
47.434,0.78296
79.141,2.368
88.467,0.03848
98.028,0.48293
107.55,1.6823
115.44,6.7773
65.591,18.304
65.167,28.136
65.423,37.931
65.466,47.611
54.556,58.647
60.33,59.27
66.049,59.828
70.927,59.501
75.774,59.795
25.211,22.767
33.176,22.187
41.216,21.8
48.983,21.511
41.053,22.447
33.118,22.97
80.332,21.957
87.833,21.877
95.371,22.151
102.78,23.011
95.289,22.687
87.76,22.449
44.576,80.8
50.799,76.951
57.096,73.214
64.112,73.744
72.359,72.78
79.417,78.059
86.89,82.543
81.085,86.898
74.584,90.069
67.498,90.44
59.087,89.601
51.257,86.232
53.539,80.244
59.851,79.305
66.081,79.404
71.57,78.979
76.741,80.765
71.328,79.402
65.852,79.851
59.669,79.706
