-1.4211e-14,14.067
1.4809,32.799
4.2299,51.402
7.742,69.567
12.455,87.575
20.925,103.38
33.608,115.2
47.741,124.07
63.468,128
79.889,125.04
94.356,115.33
107.81,104.15
116.76,87.869
122.89,69.886
126.19,50.973
127.89,31.765
128,12.491
12.815,7.3247
20.637,3.282
29.27,2.4332
37.987,2.9701
46.536,4.4361
77.019,5.0187
85.566,1.9645
94.324,-1.4211e-14
103.21,0.52578
111.63,3.5367
61.783,18.797
61.698,30.37
62.396,41.916
62.734,53.357
51.07,64.233
57.135,67.085
63.481,68.648
69.937,67.064
76.174,64.732
27.831,22.192
33.402,17.902
40.045,17.351
45.947,20.894
40.186,23.991
33.872,24.295
81.479,18.642
87.938,15.517
94.948,16.09
101.09,19.909
94.521,22.251
87.608,22.07
42.153,87.98
49.616,84.625
57.172,82.038
64.762,84.053
72.403,82.517
79.927,84.827
87.268,87.941
80.571,93.967
72.683,97.59
64.346,98.516
56.275,97.176
48.967,93.069
46.143,87.652
55.354,86.986
64.4,88.109
73.55,87.395
82.539,88.542
73.492,89.755
64.5,89.888
55.238,89.1
