0,23.122
1.4144,40.454
3.8579,57.519
8.1283,74.297
15.147,90.1
25.363,103.99
38.174,115.63
52.482,125.34
69.378,128
84.69,124.05
97.558,114.85
108.39,103.32
116.98,90.055
121.36,75.002
124.65,59.61
126.66,43.894
128,28.333
14.641,5.9495
23.631,2.7219
33.229,3.4986
42.712,5.6332
52.214,6.9625
77.234,5.8199
86.506,3.1961
95.821,0.85436
105.36,0
114.33,2.6932
66.71,14.933
65.988,27.865
65.998,40.676
66.277,53.509
54.295,59.65
60.655,61.316
67.125,61.57
72.245,60.762
77.128,59.218
27.784,22.899
34.71,18.037
43.273,18.464
49.146,24.358
41.884,26.504
34.432,26.223
81.403,22.682
87.89,16.638
96.977,16.745
104.14,22.149
96.894,25.425
88.936,25.157
42.331,84.955
50.315,81.346
58.519,78.386
66.886,80.038
75.268,78.506
83.456,80.937
91.417,84.217
84.155,89.175
76.647,93.717
68.179,95.422
58.764,94.134
50.182,90.199
52.535,84.797
59.449,85.342
66.326,85.799
73.798,85.675
81.077,84.704
73.842,86.181
66.611,86.307
59.526,85.871
