1.4211e-14,30.754
0.10971,47.488
1.956,64.119
5.3591,80.434
11.129,95.959
20.484,109.62
32.575,120.58
47.869,126.11
63.934,128
80.022,125.44
94.749,118.56
106.92,107.47
116.36,93.902
122.29,78.394
126.42,62.237
128,45.649
127.93,29.025
8.6277,6.5108
16.418,1.4527
25.843,0.67685
35.264,1.3729
44.475,3.2999
76.528,3.7789
85.36,1.1461
94.459,1.4211e-14
103.55,0.60306
111.61,4.6594
61.25,19.384
60.765,28.28
60.337,37.175
59.87,45.96
50.246,63.398
55.407,62.322
60.672,62.154
65.718,62.727
70.594,63.771
19.857,22.688
27.466,16.435
37.334,17.105
43.792,24.44
35.59,27.842
26.828,27.804
79.72,23.616
86.534,16.188
96.553,15.715
103.93,22.371
96.584,27.477
87.662,27.596
42.119,88.387
47.389,82.504
54.418,79.006
61.548,81.037
68.75,79.97
75.361,83.27
81.106,88.053
75.614,93.061
68.921,95.958
61.698,96.175
54.4,95.702
47.593,93.166
44.758,88.073
53.233,86.432
61.804,87.002
70.032,86.683
78.097,88.016
69.881,86.89
61.675,87.521
53.136,87.089
