1.4211e-14,29.605
2.9713,46.473
4.3777,63.454
6.4904,80.27
11.566,96.415
20.609,110.35
33.175,120.46
47.593,127.03
63.149,128
79.172,125.69
93.792,118.18
107.99,109.73
118.03,96.136
123.09,79.569
125.96,62.226
127.64,44.722
128,27.199
10.398,4.4855
18.513,0.36897
27.498,1.4211e-14
36.425,1.5769
44.549,5.599
74.717,3.1163
84.107,1.6291
93.577,0.58928
103.04,0.67589
111.75,4.2495
59.171,23.355
59.41,35.388
59.273,47.436
59.111,59.35
47.285,64.73
53.288,67.619
59.571,69.528
65.624,67.982
71.233,65.195
19.724,25.477
27.951,20.475
37.23,20.458
44.323,26.809
35.991,29.092
27.328,29.563
76.897,26.449
83.827,19.365
93.538,18.995
100.71,25.648
92.996,28.531
84.794,28.423
37.593,86.48
45.052,83.102
52.56,80.155
60.38,81.203
68.698,79.186
76.834,82.316
84.851,85.551
77.323,91.178
69.284,95.909
60.338,97.559
51.99,95.638
44.521,91.365
45.739,86.575
53.267,85.117
60.86,85.562
68.831,84.87
76.728,85.338
69.02,87.262
60.876,87.849
52.914,87.458
