0.47618,15.347
7.1054e-15,34.823
2.3083,54.007
6.7901,72.615
11.334,91.143
20.626,106.73
33.288,118.46
47.686,126.55
63.278,128
79.325,125.59
93.914,117.21
107.08,105.81
117.4,90.688
122.33,71.88
126.17,52.722
128,33.114
126.84,13.492
12.572,8.4755
21.651,3.4838
31.37,1.4371
41.201,2.8978
50.754,5.8173
71.058,4.1928
81.144,1.1126
91.465,2.1316e-14
101.8,0.01617
111.11,4.9159
61.298,12.443
61.291,23.699
61.289,34.946
61.143,46.083
47.707,63.601
54.928,64.537
62.127,64.605
69.38,64.313
76.523,63.795
21.348,20.139
29.211,14.947
38.054,15.679
45.024,22.261
36.872,23.564
28.68,24.059
77.649,21.887
84.889,14.181
94.481,12.961
102.94,18.437
94.957,22.531
86.295,22.74
42.44,86.331
46.926,78.86
53.647,74.677
61.141,74.889
69.458,75.177
77.155,78.764
82.374,86.388
75.611,88.212
68.734,89.197
61.839,89.491
55.23,89.48
48.664,88.724
47.031,81.596
51.639,81.503
61.589,82.368
72.341,82.013
77.349,82.043
72.235,82.128
61.59,82.454
51.572,81.638
