0,29.981
1.146,46.711
3.8772,63.224
5.5338,80.076
11.082,95.849
20.601,109.92
33.972,120.58
50.378,125.97
67.623,128
83.765,125.77
97.862,117.99
108.62,106.11
117.15,92.915
121.59,77.8
124.42,62.274
126.1,46.586
128,31.14
9.8811,17.875
15.913,9.2854
25.867,4.9235
36.573,2.5817
47.483,3.1377
86.946,1.1724
95.96,-1.4211e-14
105.05,0.34949
113.35,3.4193
117.97,10.558
67.624,14.205
67.889,24.968
68.101,35.69
68.234,46.305
52.396,56.759
60.023,57.706
67.555,58.577
74.096,57.368
80.517,55.775
30.067,22.77
37.31,19.325
45.259,19.439
52.876,22.454
45.335,23.655
37.704,23.703
81.283,19.942
88.461,15.838
96.757,15.506
103.93,19.278
96.323,20.365
88.763,20.469
43.318,79.488
50.335,73.704
58.265,69.477
67.061,70.466
76.183,69.105
84.523,73.105
91.697,78.846
83.723,81.523
75.605,83.459
67.308,83.525
59.153,83.063
51.103,81.673
49.7,77.903
58.204,75.216
67.069,75.153
76.524,75.146
85.434,77.767
76.314,75.514
67.01,75.742
58.2,75.594
