1.07,14.56
0,32.755
2.136,50.966
4.4432,69.093
10.894,85.999
21.086,100.96
33.22,114.51
48.081,124.81
65.532,128
82.74,123.65
96.803,112.7
107.05,98.145
116.08,82.538
122.3,65.659
126.28,48.243
127.77,30.285
128,12.318
14.515,4.1989
23.308,0.91872
32.833,1.2222
42.198,2.2991
50.523,6.4749
78.304,5.8313
86.782,1.7197
95.915,-1.4211e-14
105.27,0.1342
114.13,2.9593
65.573,13.261
65.989,24.946
66.062,36.627
66.441,48.159
53.555,59.775
60.113,61.214
66.877,61.492
73.621,61.314
80.119,59.727
24.229,15.864
32.588,11.845
41.896,11.792
49.894,16.272
41.252,17.684
32.609,18.063
79.994,17.175
87.549,12.297
96.543,12.138
104.74,15.755
96.76,18.599
88.3,18.694
41.584,78.656
49.595,74.949
58.272,73.716
67.039,74.66
75.475,72.771
84.02,75.085
92.287,77.436
85.025,83.716
75.981,86.084
66.481,86.95
57.49,86.117
49.084,83.173
47.955,78.731
54.339,78.32
66.856,79.782
79.571,78.315
85.903,78.939
79.504,79.235
66.91,80.81
54.212,79.468
