0.15831,28.695
7.1054e-15,44.402
1.5614,59.886
5.105,75.216
11.107,89.957
20.638,102.91
31.583,115.15
44.815,125.23
61.692,128
78.832,124.29
93.161,114.67
105.84,103.62
116.58,90.848
122.44,75.842
126.08,60.288
128,44.36
127.05,28.592
9.7528,9.4636
15.286,5.513
22.444,4.8719
29.58,5.6419
36.462,7.6522
82.254,3.5013
89.921,1.096
97.896,1.4211e-14
105.44,2.2701
111.09,7.3544
58.26,18.868
58.385,30.315
58.849,41.569
59.315,52.901
46.925,62.599
53.762,62.84
60.489,62.855
67.605,62.61
74.587,62.275
17.967,26.937
24.953,22.736
33.338,22.282
40.584,25.869
33.006,27.221
25.452,28.185
78.457,25.789
86.244,21.777
95.115,21.094
102.66,25.112
94.698,26.753
86.576,26.434
36.359,84.571
43.591,79.081
51.914,75.365
61.192,75.269
70.317,75.158
78.709,78.165
85.333,83.613
78.242,88.76
70.013,92.319
61.505,95.052
52.102,93.639
43.61,89.926
42.602,83.95
48.848,83.822
61.3,83.312
73.415,83.286
79.373,83.358
73.21,83.488
61.301,83.514
48.745,84.02
