-1.4211e-14,24.778
1.5259,42.134
4.8077,59.29
7.8957,76.324
12.991,92.95
22.568,107.37
36.674,117.49
52.041,125.62
69.033,128
85.077,124.77
98.781,115.83
108.81,102.93
115.94,88.239
120.81,72.569
124.76,56.638
126.95,40.415
128,24.182
11.662,11.381
18.513,1.922
30.336,2.1316e-14
42.348,1.3851
54.208,3.4296
79.691,3.95
90.064,0.90031
100.78,0.14701
111.2,2.4422
118.09,10.226
68.143,17.133
68.589,28.478
69.075,39.752
69.078,50.91
52.25,58.924
60.441,60.754
68.776,61.331
75.773,60.74
82.551,59.343
22.992,20.985
32.767,15.565
43.841,17.638
51.938,25.311
41.619,26.443
31.322,26.516
82.419,24.021
90.634,16.608
101.44,14.418
109.96,20.668
101.51,25.004
91.891,25.113
45.036,83.042
51.265,76.41
59.267,72.203
68.069,73.428
76.673,72.59
84.253,76.842
89.898,83.343
84.64,89.892
77.195,94.802
68.261,95.604
58.63,94.834
50.408,90.05
50.689,82.874
56.373,80.398
68.014,79.744
79.234,80.652
84.551,83.088
79.451,85.39
67.941,86.527
55.772,85.489
