0,29.328
2.3443,44.698
4.1751,60.071
8.5211,75.095
14.992,89.523
25.178,102.24
37.54,113.56
51.369,123.31
68.382,128
84.614,122.33
96.493,111.37
106.65,99
113.81,85.193
121.84,71.787
125.47,57.019
127.61,42.178
128,27.145
10.589,14.992
19.535,7.3472
31.382,3.849
44.113,3.5971
56.291,6.2737
84.704,5.8329
93.759,0.95968
104.54,7.1054e-15
114.01,4.5655
119.56,12.548
69.243,27.837
69.656,36.808
70.497,45.762
71.644,54.675
53.38,58.67
61.574,60.118
69.765,60.801
76.743,60.899
83.132,58.767
24.243,25.823
32.232,20.4
42.363,20.34
49.637,26.196
41.215,28.696
32.366,28.665
82.482,24.022
89.821,18.251
99.952,18.316
108.31,23.095
100.22,26.425
91.125,26.255
46.09,86.13
50.931,78.319
58.977,73.142
68.795,73.773
77.426,72.9
85.053,75.778
87.482,82.995
83.691,91.972
77.426,99.517
68.089,104.17
57.957,101.75
51.158,94.444
49.807,85.235
57.302,77.443
68.592,77.724
78.893,76.492
85.713,83.337
78.336,92.351
66.715,96.222
55.769,94.37
