-1.4211e-14,26.34
0.61397,42.609
1.868,58.78
4.8037,74.782
11.005,90.118
22.114,103.39
35.231,115.3
50.638,124.88
69.175,128
87.168,124.63
102.04,115.6
113.16,103.07
119.75,88.512
124.96,73.588
127.42,58.135
127.58,42.608
128,27.072
12.059,14.586
18.081,6.7943
28.02,2.6361
39.296,2.1538
49.713,5.7673
80.688,2.9084
91.383,0
102.54,0.5824
112.35,4.7392
119.38,11.783
65.932,24.299
65.783,35.515
65.986,46.771
66.212,57.913
47.609,64.607
56.866,67.136
66.414,68.117
75.663,66.589
83.769,62.777
26.392,25.24
35.364,21.284
45.438,22.231
53.49,27.26
44.09,29.048
34.481,29.11
78.493,26.252
87.114,22.353
96.832,21.546
105.2,25.416
96.823,28.86
87.427,28.55
42.581,83.22
49.185,78.661
57.902,76.208
67.188,76.148
76.894,75.068
86.094,77.117
90.988,82.32
85.323,91.499
77.466,99.193
66.102,102.62
55.08,99.219
47.689,91.851
48.64,86.235
54.811,82.47
67.53,81.753
80.099,80.357
85.487,84.704
78.889,88.911
66.222,94.402
53.306,90.127
