-1.4211e-14,36.445
2.0978,52.844
5.5824,68.957
7.876,85.364
14.877,100.09
25.724,112.09
39.121,120.65
53.768,126.74
69.315,128
83.756,125.63
96.514,118.06
107.71,108.1
116.25,95.612
120.75,81.051
122.95,65.896
125.2,50.656
128,35.635
13.807,7.9294
22.359,2.6018
31.962,0
41.829,0.95457
51.557,2.8947
78.888,5.6459
88.646,2.4777
98.804,1.5484
108.82,3.2511
118.47,6.5334
67.726,23.544
68.255,33.995
68.536,44.445
69.357,54.854
56.547,62.198
62.407,62.861
68.269,63.247
74.636,62.588
80.735,60.759
27.483,25.826
33.365,17.514
43.459,17.528
50.492,24.82
42.82,26.951
35,28.061
84.561,25.169
90.931,17.457
100.84,18.453
106.87,26.468
99.363,26.525
91.972,25.432
40.969,80.598
50.123,78.29
59.268,76.13
68.556,76.437
76.821,75.217
84.859,77.782
92.742,80.812
85.959,88.765
77.529,94.662
67.643,95.849
57.105,95.05
48.332,88.675
48.437,83.048
58.221,81.167
67.994,80.984
76.828,80.663
85.439,82.157
77.091,84.858
68.211,85.595
57.995,85.14
