0,21.528
1.0153,40.15
4.7113,58.254
9.5663,76.065
15.826,93.28
26.195,107.61
39.514,118.4
54.05,127.22
70.038,128
85.249,126.43
98.501,117.75
109.66,105.75
118.15,91.278
123.08,74.893
124.74,57.487
126.84,40.373
128,23.076
15.542,7.3775
23.102,2.4252
31.572,-1.4211e-14
40.311,0.51446
48.852,2.1198
82.389,3.8068
90.599,1.0064
99.17,0.80983
107.63,1.3711
114.83,6.2412
69.043,23.657
69.279,34.085
69.144,44.515
68.64,54.887
54.758,60.931
61.437,63.912
68.433,65.297
74.728,63.844
80.851,61.668
28.057,23.717
35.236,17.867
44.129,19.265
50.822,25.993
43.187,25.627
35.505,25.325
83.949,25.618
89.893,18.984
98.321,19.08
104.99,24.846
98.011,26.229
90.953,26.491
40.593,78.03
49.882,76.482
59.212,75.733
68.509,76.184
77.184,74.624
85.87,76.22
94.603,77.169
88.699,88.514
79.577,96.667
68.306,99.481
56.549,97.398
47.102,89.262
49.303,81.914
58.541,82.164
67.598,83.175
75.829,82.892
84.061,82.901
76.036,87.253
67.377,88.868
57.953,86.363
