0.60663,20.991
7.1054e-15,39.035
0.85363,57.043
3.0155,74.903
8.2954,92.024
18.521,106.56
31.986,118.32
47.577,126.53
64.951,128
81.725,126.73
96.491,117.96
109.94,107.22
119.22,92.743
123.36,75.894
125.17,58.454
127.03,41.261
128,23.918
6.0474,10.836
13.806,3.2782
24.763,2.5706
35.516,4.8563
43.915,11.868
76.167,9.2268
86.558,2.7168
98.449,-1.4211e-14
110.52,1.4209
120.42,8.2901
60.637,13.525
60.783,29.1
61.125,44.482
61.403,59.853
49.796,67.69
56.119,70.132
62.335,72.46
68.666,70.132
74.903,67.563
15.446,22.611
23.88,16.175
34.531,17.351
42.391,24.584
33.228,25.75
24.003,25.809
78.662,24.245
86.514,15.98
97.724,14.827
105.35,22.842
96.993,26.79
87.74,26.36
35.463,86.962
44.834,84.253
54.078,81.293
63.575,82.424
72.581,81.342
81.551,83.101
89.946,86.386
84.245,97.59
74.841,105.93
62.807,106.91
51.278,105.06
43.105,96.252
43.723,89.104
53.722,86.566
63.741,88.554
73.939,86.243
83.926,88.577
74.754,96.029
62.943,97.771
52.023,96.062
