0,42.005
2.2607,56.614
4.9519,71.12
8.7871,85.324
14.653,98.941
23.383,111.31
36.444,119.71
51.097,125.94
66.837,128
82.913,125.9
97.215,118.76
109.75,109.32
118.93,97.131
123.25,82.843
125.96,68.292
127.88,53.536
128,38.761
13.05,9.1609
20.557,3.2965
30.158,1.0971
40.103,1.3705
49.818,3.2099
81.692,4.8123
91.041,1.6155
100.75,2.1316e-14
110.2,2.3139
116.87,8.7399
66.271,17.094
66.259,26.402
66.654,35.731
66.34,44.99
54.384,60.448
60.39,61.705
66.454,62.195
72.55,61.519
78.482,60.181
24.149,22.72
30.439,17.678
38.948,17.301
46.124,21.229
39.041,23.917
31.415,24.679
87.125,19.481
94.073,16.135
101.82,16.552
107.18,21.497
100.34,23.302
93.229,22.659
42.123,82.564
49.253,76.302
58.02,72.394
67.318,74.382
76.234,71.567
85.077,74.97
91.435,81.549
84.552,86.896
76.507,90.619
67.578,91.467
58.323,90.606
49.765,87.28
47.179,82.26
57.29,80.781
67.489,81.156
76.697,80.747
85.904,81.071
76.539,80.927
67.309,81.457
57.15,80.956
